,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_rms,sin_eprof
1993-06-28,12:22:36,2.39,-78.26,0.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_rms,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_rms,sin_rms,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_rms,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof
1994-01-08,00:50:41,2.52,-75.57,0.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof
1994-01-20,10:12:31,4.903,-83.109,0.0,3.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_eprof
1994-02-21,07:04:03,6.54,-73.26,150.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_rms,sin_eprof,sin_elat,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-12,22:58:37,3.2,-78.01,0.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-13,11:36:08,4.6,-73.79,0.0,1.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof
1994-06-20,10:50:42,6.7,-73.57,125.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-21,03:50:23,2.05,-75.66,0.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof
1994-06-23,12:49:42,7.45,-76.89,0.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-23,12:56:06,2.93,-75.84,2.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-23,14:19:22,6.73,-73.17,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-23,18:19:25,6.83,-73.06,150.0,4.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-23,19:46:05,6.26,-72.91,6.0,4.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-23,20:03:08,6.3,-72.95,0.0,1.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,00:22:25,6.73,-73.05,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,00:27:32,4.69,-74.66,11.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,01:42:29,1.52,-78.76,0.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,07:12:07,6.75,-73.07,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,10:10:30,2.0,-79.91,0.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,14:45:28,6.87,-73.15,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,22:18:43,6.77,-72.92,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,22:19:13,2.41,-75.79,24.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-24,22:20:20,6.8,-72.94,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,01:59:15,11.86,-74.07,0.0,4.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,02:53:19,6.76,-73.11,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,03:59:41,6.79,-73.11,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,09:59:02,5.24,-77.89,19.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,11:20:49,5.28,-73.89,140.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,18:03:36,6.74,-73.05,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,18:10:09,6.87,-73.07,150.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,19:41:22,5.77,-75.73,16.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-25,23:47:10,7.58,-74.51,6.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,02:54:39,3.81,-74.98,6.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,02:59:58,8.58,-73.82,0.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,04:31:34,3.72,-76.95,4.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,07:02:05,2.48,-75.75,4.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,09:08:18,6.46,-74.32,10.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,10:20:30,1.5,-76.39,3.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,13:09:41,6.94,-73.07,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,13:52:30,6.72,-73.04,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,14:04:40,6.86,-73.09,150.0,3.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-26,20:51:25,6.82,-73.12,150.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,02:26:35,6.8,-73.1,150.0,3.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,03:22:26,5.92,-76.71,39.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,03:38:28,6.84,-73.09,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,04:15:03,6.76,-73.1,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,04:41:20,7.11,-74.79,9.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,04:56:43,6.75,-73.17,150.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,05:16:24,6.81,-73.04,150.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,10:32:38,5.55,-74.29,1.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,13:08:02,6.83,-73.11,150.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,14:52:28,6.79,-73.08,150.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,16:05:28,5.89,-73.92,0.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,17:49:21,6.67,-76.82,48.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,20:28:06,6.83,-73.03,150.0,3.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-27,20:41:09,1.94,-76.02,0.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-28,00:34:28,6.8,-73.13,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-28,01:39:41,2.04,-75.91,0.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-28,06:17:51,3.57,-74.46,17.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-28,09:03:43,6.85,-73.05,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-28,21:46:15,3.75,-77.87,0.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-29,00:27:25,6.73,-73.1,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-29,02:33:39,6.68,-73.02,150.0,3.5,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-29,05:10:38,6.76,-73.17,150.0,4.0,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-29,12:23:26,6.27,-73.86,0.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-29,23:25:17,5.05,-74.62,14.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,08:58:06,6.68,-73.05,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,11:53:00,4.82,-76.39,0.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,12:21:00,2.87,-75.94,0.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,17:00:19,6.85,-73.17,150.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,18:58:52,6.8,-72.98,150.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-06-30,19:12:15,6.71,-73.01,150.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_elon,sin_eprof,sin_rms,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_rms,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_rms,sin_elat,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_rms
1994-10-15,10:55:34,1.03,-78.66,0.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_elat,sin_elon,sin_eprof,sin_elon,sin_eprof,sin_elat,sin_eprof,sin_eprof
1994-10-27,23:50:09,1.29,-76.17,0.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof
1994-11-10,04:48:11,0.98,-77.72,0.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_eprof,sin_eprof,sin_eprof
1994-11-18,16:05:43,6.47,-74.23,0.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_rms,sin_elat,sin_elon
1994-11-21,05:14:07,8.86,-73.17,0.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-11-21,10:46:12,6.87,-73.07,145.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof
1994-11-24,02:29:53,6.95,-75.62,0.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-11-24,08:43:11,0.02,-77.24,28.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof
1994-11-26,19:30:04,6.64,-73.07,150.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-11-27,10:36:07,6.08,-73.94,0.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_eprof
1994-11-29,08:35:15,5.2,-74.56,0.0,1.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof
1994-11-30,02:57:07,10.79,-73.59,0.0,4.2,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-11-30,17:44:43,9.07,-74.49,0.0,3.9,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof,sin_rms,sin_rms,sin_elat,sin_eprof,sin_gap,sin_elat,sin_elon,sin_eprof,sin_rms
1994-12-12,12:36:06,7.2,-76.07,0.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_elat,sin_eprof,sin_eprof,sin_rms,sin_eprof,sin_elat,sin_elon,sin_eprof
1994-12-21,00:30:30,4.11,-77.4,66.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof,sin_eprof
1994-12-23,08:35:01,7.24,-75.6,0.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-12-23,10:44:37,9.03,-75.25,0.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
1994-12-24,00:32:41,6.04,-74.19,4.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,sin_eprof
